Entity,Code,Day,Cumulative COVID-19 vaccinations per 100 people
Qatar,QAT,2022-06-08,239.03531
Qatar,QAT,2022-06-14,239.71632
Qatar,QAT,2022-06-21,240.53683
Qatar,QAT,2022-06-27,241.14316
Qatar,QAT,2022-06-30,241.37729
Qatar,QAT,2022-07-10,251.32533
Qatar,QAT,2022-07-17,251.70212
Qatar,QAT,2022-07-19,252.47314
Qatar,QAT,2022-08-07,253.7298
Qatar,QAT,2022-08-09,254.24628
Qatar,QAT,2022-08-22,254.7101
Qatar,QAT,2022-08-30,255.7367
Qatar,QAT,2022-09-04,256.3846
Qatar,QAT,2022-09-11,257.17676
Qatar,QAT,2022-09-18,258.01443
Qatar,QAT,2022-09-26,258.86618
Qatar,QAT,2022-09-28,258.9951
Qatar,QAT,2022-10-03,259.62372
Qatar,QAT,2022-10-11,260.61438
Qatar,QAT,2022-10-16,261.2927
Qatar,QAT,2022-10-24,262.2012
Qatar,QAT,2022-11-01,262.4861
Qatar,QAT,2022-11-08,262.56558
Qatar,QAT,2022-11-15,262.6184
Qatar,QAT,2022-11-20,262.651
Qatar,QAT,2022-11-27,262.67935
Qatar,QAT,2022-12-04,262.68704
Qatar,QAT,2022-12-07,262.71524
Qatar,QAT,2022-12-12,262.72037
Qatar,QAT,2022-12-22,262.79883
Qatar,QAT,2023-01-06,262.88025
Qatar,QAT,2023-01-29,262.94016
Qatar,QAT,2023-02-07,262.95493
Qatar,QAT,2023-02-14,262.97577
Qatar,QAT,2023-02-19,262.98807
Qatar,QAT,2023-02-26,263.00275
Qatar,QAT,2023-03-05,263.0147
Qatar,QAT,2023-03-12,263.02625
Qatar,QAT,2023-03-19,263.03473
Qatar,QAT,2023-03-26,263.041
Qatar,QAT,2023-04-02,263.0471
Qatar,QAT,2023-04-09,263.05176
Qatar,QAT,2023-04-16,263.05606
Qatar,QAT,2023-04-30,263.06207
Qatar,QAT,2023-05-07,263.06888
Romania,ROU,2020-12-27,0.005034754
Romania,ROU,2020-12-28,0.010779069
Romania,ROU,2020-12-29,0.0144938305
Romania,ROU,2020-12-30,0.02956157
Romania,ROU,2020-12-31,0.053681433
Romania,ROU,2021-01-01,0.060813565
Romania,ROU,2021-01-02,0.0690883
Romania,ROU,2021-01-03,0.07093525
Romania,ROU,2021-01-04,0.13308446
Romania,ROU,2021-01-05,0.21708919
Romania,ROU,2021-01-06,0.30549738
Romania,ROU,2021-01-07,0.39860642
Romania,ROU,2021-01-08,0.48368073
Romania,ROU,2021-01-09,0.5337413
Romania,ROU,2021-01-10,0.56500894
Romania,ROU,2021-01-11,0.65316147
Romania,ROU,2021-01-12,0.73276275
Romania,ROU,2021-01-13,0.8048719
Romania,ROU,2021-01-14,0.8769811
Romania,ROU,2021-01-15,0.96075624
Romania,ROU,2021-01-16,1.0255611
Romania,ROU,2021-01-17,1.0677956
Romania,ROU,2021-01-18,1.225553
Romania,ROU,2021-01-19,1.4071537
Romania,ROU,2021-01-20,1.6071769
Romania,ROU,2021-01-21,1.8143687
Romania,ROU,2021-01-22,2.0117939
Romania,ROU,2021-01-23,2.1837006
Romania,ROU,2021-01-24,2.3266563
Romania,ROU,2021-01-25,2.5267212
Romania,ROU,2021-01-26,2.754965
Romania,ROU,2021-01-27,2.9757953
Romania,ROU,2021-01-28,3.1776652
Romania,ROU,2021-01-29,3.373859
Romania,ROU,2021-01-30,3.506359
Romania,ROU,2021-01-31,3.6055882
Romania,ROU,2021-02-01,3.7609038
Romania,ROU,2021-02-02,3.9046316
Romania,ROU,2021-02-03,4.027083
Romania,ROU,2021-02-04,4.144959
Romania,ROU,2021-02-05,4.2845597
Romania,ROU,2021-02-06,4.3850465
Romania,ROU,2021-02-07,4.4659677
Romania,ROU,2021-02-08,4.6487107
Romania,ROU,2021-02-09,4.851181
Romania,ROU,2021-02-10,5.064112
Romania,ROU,2021-02-11,5.2647405
Romania,ROU,2021-02-12,5.470174
Romania,ROU,2021-02-13,5.6543417
Romania,ROU,2021-02-14,5.810231
Romania,ROU,2021-02-15,6.0039883
Romania,ROU,2021-02-16,6.201737
Romania,ROU,2021-02-17,6.4277477
Romania,ROU,2021-02-18,6.635503
Romania,ROU,2021-02-19,6.8344307
Romania,ROU,2021-02-20,7.006207
Romania,ROU,2021-02-21,7.152001
Romania,ROU,2021-02-22,7.3078175
Romania,ROU,2021-02-23,7.4609156
Romania,ROU,2021-02-24,7.608134
Romania,ROU,2021-02-25,7.713827
Romania,ROU,2021-02-26,7.813609
Romania,ROU,2021-02-27,7.8955426
Romania,ROU,2021-02-28,7.9536433
Romania,ROU,2021-03-01,8.121376
Romania,ROU,2021-03-02,8.32046
Romania,ROU,2021-03-03,8.522294
Romania,ROU,2021-03-04,8.750491
Romania,ROU,2021-03-05,8.997549
Romania,ROU,2021-03-06,9.25131
Romania,ROU,2021-03-07,9.487052
Romania,ROU,2021-03-08,9.713788
Romania,ROU,2021-03-09,9.965265
Romania,ROU,2021-03-10,10.233448
Romania,ROU,2021-03-11,10.493852
Romania,ROU,2021-03-12,10.751516
Romania,ROU,2021-03-13,11.005716
Romania,ROU,2021-03-14,11.228493
Romania,ROU,2021-03-15,11.487148
Romania,ROU,2021-03-16,11.800107
Romania,ROU,2021-03-17,12.08331
Romania,ROU,2021-03-18,12.354221
Romania,ROU,2021-03-19,12.614365
Romania,ROU,2021-03-20,12.87995
Romania,ROU,2021-03-21,13.111689
Romania,ROU,2021-03-22,13.357927
Romania,ROU,2021-03-23,13.660858
Romania,ROU,2021-03-24,13.969246
Romania,ROU,2021-03-25,14.276475
Romania,ROU,2021-03-26,14.564114
Romania,ROU,2021-03-27,14.869575
Romania,ROU,2021-03-28,15.155032
Romania,ROU,2021-03-29,15.428724
Romania,ROU,2021-03-30,15.764816
Romania,ROU,2021-03-31,16.068785
Romania,ROU,2021-04-01,16.369383
Romania,ROU,2021-04-02,16.67183
Romania,ROU,2021-04-03,16.961
Romania,ROU,2021-04-04,17.213182
Romania,ROU,2021-04-05,17.481197
Romania,ROU,2021-04-06,17.767887
Romania,ROU,2021-04-07,18.05661
Romania,ROU,2021-04-08,18.353077
Romania,ROU,2021-04-09,18.636322
Romania,ROU,2021-04-10,18.95948
Romania,ROU,2021-04-11,19.256807
Romania,ROU,2021-04-12,19.584879
Romania,ROU,2021-04-13,19.984478
Romania,ROU,2021-04-14,20.402493
Romania,ROU,2021-04-15,20.820173
Romania,ROU,2021-04-16,21.235653
Romania,ROU,2021-04-17,21.659187
Romania,ROU,2021-04-18,22.034431
Romania,ROU,2021-04-19,22.427126
Romania,ROU,2021-04-20,22.890865
Romania,ROU,2021-04-21,23.369705
Romania,ROU,2021-04-22,23.825583
Romania,ROU,2021-04-23,24.297232
Romania,ROU,2021-04-24,24.76512
Romania,ROU,2021-04-25,25.167398
Romania,ROU,2021-04-26,25.589008
Romania,ROU,2021-04-27,26.030643
Romania,ROU,2021-04-28,26.467806
Romania,ROU,2021-04-29,26.887234
Romania,ROU,2021-04-30,27.297382
Romania,ROU,2021-05-01,27.610512
Romania,ROU,2021-05-02,27.825848
Romania,ROU,2021-05-03,28.173153
Romania,ROU,2021-05-04,28.61978
Romania,ROU,2021-05-05,29.112059
Romania,ROU,2021-05-06,29.636164
Romania,ROU,2021-05-07,30.118774
Romania,ROU,2021-05-08,30.695986
Romania,ROU,2021-05-09,31.238264
Romania,ROU,2021-05-10,31.757183
Romania,ROU,2021-05-11,32.30941
Romania,ROU,2021-05-12,32.85595
Romania,ROU,2021-05-13,33.39455
Romania,ROU,2021-05-14,33.9701
Romania,ROU,2021-05-15,34.591076
Romania,ROU,2021-05-16,35.121483
Romania,ROU,2021-05-17,35.615337
Romania,ROU,2021-05-18,36.121178
Romania,ROU,2021-05-19,36.613785
Romania,ROU,2021-05-20,37.072697
Romania,ROU,2021-05-21,37.516045
Romania,ROU,2021-05-22,37.9097
Romania,ROU,2021-05-23,38.191776
Romania,ROU,2021-05-24,38.492374
Romania,ROU,2021-05-25,38.851433
Romania,ROU,2021-05-26,39.2225
Romania,ROU,2021-05-27,39.574036
Romania,ROU,2021-05-28,39.936523
Romania,ROU,2021-05-29,40.33789
Romania,ROU,2021-05-30,40.69837
Romania,ROU,2021-05-31,41.032978
Romania,ROU,2021-06-01,41.30829
Romania,ROU,2021-06-02,41.598747
Romania,ROU,2021-06-03,41.91499
Romania,ROU,2021-06-04,42.269806
Romania,ROU,2021-06-05,42.636353
Romania,ROU,2021-06-06,42.93949
Romania,ROU,2021-06-07,43.197254
Romania,ROU,2021-06-08,43.45534
Romania,ROU,2021-06-09,43.69468
Romania,ROU,2021-06-10,43.91148
Romania,ROU,2021-06-11,44.126583
Romania,ROU,2021-06-12,44.331352
Romania,ROU,2021-06-13,44.495422
Romania,ROU,2021-06-14,44.657505
Romania,ROU,2021-06-15,44.826157
Romania,ROU,2021-06-16,44.993515
Romania,ROU,2021-06-17,45.14483
Romania,ROU,2021-06-18,45.297764
Romania,ROU,2021-06-19,45.4307
Romania,ROU,2021-06-20,45.536846
Romania,ROU,2021-06-21,45.6414
Romania,ROU,2021-06-22,45.765312
Romania,ROU,2021-06-23,45.901413
Romania,ROU,2021-06-24,46.034973
Romania,ROU,2021-06-25,46.169205
Romania,ROU,2021-06-26,46.28682
Romania,ROU,2021-06-27,46.404434
Romania,ROU,2021-06-28,46.50471
Romania,ROU,2021-06-29,46.612003
Romania,ROU,2021-06-30,46.720524
Romania,ROU,2021-07-01,46.819637
Romania,ROU,2021-07-02,46.926735
Romania,ROU,2021-07-03,47.033833
Romania,ROU,2021-07-04,47.09587
Romania,ROU,2021-07-05,47.18172
Romania,ROU,2021-07-06,47.26888
Romania,ROU,2021-07-07,47.357964
Romania,ROU,2021-07-08,47.443066
Romania,ROU,2021-07-10,47.575184
Romania,ROU,2021-07-11,47.669617
Romania,ROU,2021-07-12,47.732655
Romania,ROU,2021-07-13,47.80887
Romania,ROU,2021-07-14,47.887318
Romania,ROU,2021-07-15,47.96462
Romania,ROU,2021-07-16,48.043926
Romania,ROU,2021-07-17,48.104527
Romania,ROU,2021-07-18,48.146595
Romania,ROU,2021-07-19,48.215683
Romania,ROU,2021-07-20,48.30266
Romania,ROU,2021-07-21,48.38185
Romania,ROU,2021-07-22,48.465313
Romania,ROU,2021-07-23,48.55141
Romania,ROU,2021-07-24,48.6146
Romania,ROU,2021-07-25,48.656273
Romania,ROU,2021-07-26,48.73126
Romania,ROU,2021-07-27,48.814236
Romania,ROU,2021-07-28,48.895657
Romania,ROU,2021-07-29,48.972935
Romania,ROU,2021-07-30,49.0557
Romania,ROU,2021-07-31,49.113876
Romania,ROU,2021-08-01,49.152122
Romania,ROU,2021-08-02,49.21696
Romania,ROU,2021-08-03,49.297283
Romania,ROU,2021-08-04,49.3769
Romania,ROU,2021-08-05,49.4567
Romania,ROU,2021-08-06,49.536514
Romania,ROU,2021-08-07,49.589348
Romania,ROU,2021-08-08,49.625195
Romania,ROU,2021-08-09,49.661045
Romania,ROU,2021-08-10,49.70817
Romania,ROU,2021-08-11,49.781624
Romania,ROU,2021-08-12,49.85277
Romania,ROU,2021-08-13,49.929764
Romania,ROU,2021-08-14,49.979496
Romania,ROU,2021-08-15,50.008472
Romania,ROU,2021-08-16,50.06998
Romania,ROU,2021-08-17,50.14012
Romania,ROU,2021-08-18,50.212963
Romania,ROU,2021-08-19,50.28061
Romania,ROU,2021-08-20,50.34966
Romania,ROU,2021-08-21,50.39745
Romania,ROU,2021-08-22,50.42689
Romania,ROU,2021-08-23,50.48788
Romania,ROU,2021-08-24,50.55784
Romania,ROU,2021-08-25,50.628216
Romania,ROU,2021-08-26,50.697582
Romania,ROU,2021-08-27,50.767303
Romania,ROU,2021-08-28,50.812668
Romania,ROU,2021-08-29,50.841988
Romania,ROU,2021-08-30,50.89758
Romania,ROU,2021-08-31,50.96074
Romania,ROU,2021-09-01,51.01822
Romania,ROU,2021-09-02,51.074825
Romania,ROU,2021-09-03,51.131336
Romania,ROU,2021-09-04,51.16617
Romania,ROU,2021-09-05,51.187153
Romania,ROU,2021-09-06,51.229362
Romania,ROU,2021-09-07,51.276146
Romania,ROU,2021-09-08,51.325542
Romania,ROU,2021-09-09,51.372646
Romania,ROU,2021-09-10,51.425774
Romania,ROU,2021-09-11,51.463425
Romania,ROU,2021-09-12,51.48727
Romania,ROU,2021-09-13,51.52922
Romania,ROU,2021-09-14,51.58167
Romania,ROU,2021-09-15,51.636467
Romania,ROU,2021-09-16,51.694843
Romania,ROU,2021-09-17,51.764584
Romania,ROU,2021-09-18,51.81772
Romania,ROU,2021-09-19,51.8562
Romania,ROU,2021-09-20,51.918945
Romania,ROU,2021-09-21,52.000763
Romania,ROU,2021-09-22,52.088737
Romania,ROU,2021-09-23,52.18481
Romania,ROU,2021-09-24,52.28906
Romania,ROU,2021-09-25,52.376366
Romania,ROU,2021-09-26,52.433826
Romania,ROU,2021-09-27,52.527664
Romania,ROU,2021-09-28,52.75103
Romania,ROU,2021-09-29,53.069786
Romania,ROU,2021-09-30,53.3926
Romania,ROU,2021-10-01,53.71522
Romania,ROU,2021-10-02,53.95295
Romania,ROU,2021-10-03,54.11201
Romania,ROU,2021-10-04,54.387993
Romania,ROU,2021-10-05,54.70354
Romania,ROU,2021-10-06,54.995247
Romania,ROU,2021-10-07,55.321976
Romania,ROU,2021-10-08,55.67285
Romania,ROU,2021-10-09,55.948406
Romania,ROU,2021-10-10,56.13307
Romania,ROU,2021-10-11,56.40292
Romania,ROU,2021-10-12,56.70766
Romania,ROU,2021-10-13,57.02136
Romania,ROU,2021-10-14,57.37537
Romania,ROU,2021-10-15,57.758205
Romania,ROU,2021-10-16,58.067696
Romania,ROU,2021-10-17,58.28456
Romania,ROU,2021-10-18,58.60833
Romania,ROU,2021-10-19,58.966976
Romania,ROU,2021-10-20,59.382065
Romania,ROU,2021-10-21,59.900543
Romania,ROU,2021-10-22,60.56844
Romania,ROU,2021-10-23,61.232655
Romania,ROU,2021-10-24,61.80938
Romania,ROU,2021-10-25,62.47693
Romania,ROU,2021-10-26,63.262867
Romania,ROU,2021-10-27,64.05035
Romania,ROU,2021-10-28,64.710304
Romania,ROU,2021-10-29,65.33538
Romania,ROU,2021-10-30,65.79908
Romania,ROU,2021-10-31,66.13909
Romania,ROU,2021-11-01,66.55742
Romania,ROU,2021-11-02,66.96657
Romania,ROU,2021-11-03,67.39699
Romania,ROU,2021-11-04,67.82802
Romania,ROU,2021-11-05,68.29721
Romania,ROU,2021-11-06,68.66853
Romania,ROU,2021-11-07,68.96436
Romania,ROU,2021-11-08,69.329056
Romania,ROU,2021-11-09,69.68318
Romania,ROU,2021-11-10,70.05677
Romania,ROU,2021-11-11,70.48538
Romania,ROU,2021-11-12,70.99517
Romania,ROU,2021-11-13,71.47937
Romania,ROU,2021-11-14,71.90003
Romania,ROU,2021-11-15,72.373985
Romania,ROU,2021-11-16,72.887436
Romania,ROU,2021-11-17,73.32835
Romania,ROU,2021-11-18,73.79205
Romania,ROU,2021-11-19,74.2641
Romania,ROU,2021-11-20,74.67716
Romania,ROU,2021-11-21,74.978355
Romania,ROU,2021-11-22,75.317955
Romania,ROU,2021-11-23,75.66511
Romania,ROU,2021-11-24,76.010345
Romania,ROU,2021-11-25,76.35038
Romania,ROU,2021-11-26,76.71856
Romania,ROU,2021-11-27,77.04206
Romania,ROU,2021-11-28,77.2872
Romania,ROU,2021-11-29,77.57587
Romania,ROU,2021-11-30,77.79271
Romania,ROU,2021-12-01,77.922295
Romania,ROU,2021-12-02,78.157074
Romania,ROU,2021-12-03,78.44494
Romania,ROU,2021-12-04,78.67343
Romania,ROU,2021-12-05,78.84422
Romania,ROU,2021-12-06,79.080536
Romania,ROU,2021-12-07,79.28998
Romania,ROU,2021-12-08,79.466965
Romania,ROU,2021-12-09,79.66922
Romania,ROU,2021-12-10,79.90608
Romania,ROU,2021-12-11,80.10704
Romania,ROU,2021-12-12,80.24468
Romania,ROU,2021-12-13,80.415306
Romania,ROU,2021-12-14,80.59884
Romania,ROU,2021-12-15,80.77932
Romania,ROU,2021-12-16,80.94953
Romania,ROU,2021-12-17,81.13834
Romania,ROU,2021-12-18,81.286095
Romania,ROU,2021-12-19,81.39503
Romania,ROU,2021-12-20,81.5506
Romania,ROU,2021-12-21,81.69713
Romania,ROU,2021-12-22,81.82747
Romania,ROU,2021-12-23,81.94375
Romania,ROU,2021-12-24,82.01385
Romania,ROU,2021-12-25,82.0216
Romania,ROU,2021-12-26,82.03839
Romania,ROU,2021-12-27,82.150024
Romania,ROU,2021-12-28,82.28398
Romania,ROU,2021-12-29,82.41752
Romania,ROU,2021-12-30,82.52033
Romania,ROU,2021-12-31,82.56427
Romania,ROU,2022-01-01,82.568016
Romania,ROU,2022-01-02,82.594864
Romania,ROU,2022-01-03,82.73007
Romania,ROU,2022-01-04,82.89181
Romania,ROU,2022-01-05,83.06273
Romania,ROU,2022-01-06,83.22197
Romania,ROU,2022-01-07,83.3934
Romania,ROU,2022-01-08,83.60723
Romania,ROU,2022-01-09,83.68471
Romania,ROU,2022-01-10,83.81719
Romania,ROU,2022-01-11,83.95235
Romania,ROU,2022-01-12,84.081184
Romania,ROU,2022-01-13,84.19064
Romania,ROU,2022-01-14,84.32026
Romania,ROU,2022-01-15,84.41168
Romania,ROU,2022-01-16,84.46229
Romania,ROU,2022-01-17,84.55079
Romania,ROU,2022-01-18,84.63782
Romania,ROU,2022-01-19,84.72504
Romania,ROU,2022-01-20,84.8061
Romania,ROU,2022-01-21,84.89514
Romania,ROU,2022-01-22,84.982315
Romania,ROU,2022-01-23,85.00374
Romania,ROU,2022-01-24,85.07121
Romania,ROU,2022-01-25,85.16156
Romania,ROU,2022-01-26,85.260025
Romania,ROU,2022-01-27,85.36543
Romania,ROU,2022-01-28,85.48613
Romania,ROU,2022-01-29,85.58595
Romania,ROU,2022-01-30,85.64486
Romania,ROU,2022-01-31,85.73193
Romania,ROU,2022-02-01,85.820984
Romania,ROU,2022-02-02,85.905426
Romania,ROU,2022-02-03,85.981514
Romania,ROU,2022-02-04,86.06839
Romania,ROU,2022-02-05,86.136246
Romania,ROU,2022-02-06,86.174805
Romania,ROU,2022-02-07,86.23152
Romania,ROU,2022-02-08,86.29136
Romania,ROU,2022-02-09,86.34793
Romania,ROU,2022-02-10,86.40318
Romania,ROU,2022-02-11,86.46248
Romania,ROU,2022-02-12,86.50496
Romania,ROU,2022-02-13,86.530235
Romania,ROU,2022-02-14,86.56515
Romania,ROU,2022-02-15,86.60448
Romania,ROU,2022-02-16,86.643265
Romania,ROU,2022-02-17,86.683304
Romania,ROU,2022-02-18,86.728065
Romania,ROU,2022-02-19,86.76488
Romania,ROU,2022-02-20,86.785164
Romania,ROU,2022-02-21,86.8168
Romania,ROU,2022-02-22,86.84991
Romania,ROU,2022-02-23,86.88189
Romania,ROU,2022-02-24,86.91421
Romania,ROU,2022-02-25,86.94855
Romania,ROU,2022-02-26,86.97394
Romania,ROU,2022-02-27,86.99039
Romania,ROU,2022-02-28,87.01403
Romania,ROU,2022-03-01,87.037636
Romania,ROU,2022-03-02,87.05867
Romania,ROU,2022-03-03,87.08198
Romania,ROU,2022-03-04,87.10712
Romania,ROU,2022-03-05,87.12601
Romania,ROU,2022-03-06,87.13581
Romania,ROU,2022-03-07,87.151405
Romania,ROU,2022-03-08,87.16733
Romania,ROU,2022-03-09,87.18099
Romania,ROU,2022-03-10,87.19476
Romania,ROU,2022-03-11,87.21027
Romania,ROU,2022-03-12,87.22154
Romania,ROU,2022-03-13,87.227844
Romania,ROU,2022-03-14,87.234146
Romania,ROU,2022-03-15,87.240456
Romania,ROU,2022-03-16,87.24676
Romania,ROU,2022-03-17,87.25306
Romania,ROU,2022-03-18,87.25936
Romania,ROU,2022-03-19,87.26566
Romania,ROU,2022-03-20,87.271965
Romania,ROU,2022-03-21,87.27827
Romania,ROU,2022-03-22,87.28457
Romania,ROU,2022-03-23,87.29087
Romania,ROU,2022-03-24,87.29717
Romania,ROU,2022-03-25,87.303474
Romania,ROU,2022-03-26,87.309784
Romania,ROU,2022-03-27,87.316086
Romania,ROU,2022-03-28,87.32239
Romania,ROU,2022-03-29,87.32869
Romania,ROU,2022-03-30,87.33499
Romania,ROU,2022-03-31,87.34129
Romania,ROU,2022-04-01,87.347595
Romania,ROU,2022-04-02,87.3539
Romania,ROU,2022-04-03,87.3602
Romania,ROU,2022-04-04,87.3665
Romania,ROU,2022-04-05,87.3728
Romania,ROU,2022-04-06,87.37911
Romania,ROU,2022-04-07,87.385414
Romania,ROU,2022-04-08,87.391716
Romania,ROU,2022-04-09,87.39802
Romania,ROU,2022-04-10,87.40432
Romania,ROU,2022-04-11,87.41062
Romania,ROU,2022-04-12,87.41692
Romania,ROU,2022-04-13,87.423225
Romania,ROU,2022-04-14,87.42953
Romania,ROU,2022-04-15,87.43583
Romania,ROU,2022-04-16,87.44213
Romania,ROU,2022-04-17,87.44844
Romania,ROU,2022-04-18,87.45474
Romania,ROU,2022-04-19,87.461044
Romania,ROU,2022-04-20,87.46735
Romania,ROU,2022-04-21,87.47365
Romania,ROU,2022-04-22,87.47995
Romania,ROU,2022-04-23,87.48625
Romania,ROU,2022-04-24,87.49255
Romania,ROU,2022-04-25,87.498856
Romania,ROU,2022-04-26,87.50516
Romania,ROU,2022-04-27,87.51146
Romania,ROU,2022-04-28,87.51777
Romania,ROU,2022-04-29,87.52407
Romania,ROU,2022-04-30,87.53037
Romania,ROU,2022-05-01,87.536674
Romania,ROU,2022-05-02,87.54298
Romania,ROU,2022-05-03,87.54928
Romania,ROU,2022-05-04,87.55558
Romania,ROU,2022-05-05,87.56188
Romania,ROU,2022-05-06,87.568184
Romania,ROU,2022-05-07,87.574486
Romania,ROU,2022-05-08,87.58079
Romania,ROU,2022-05-09,87.5871
Romania,ROU,2022-05-10,87.5934
Romania,ROU,2022-05-11,87.5997
Romania,ROU,2022-05-12,87.606
Romania,ROU,2022-05-13,87.612305
Romania,ROU,2022-05-14,87.61861
Romania,ROU,2022-05-15,87.62491
Romania,ROU,2022-05-16,87.63121
Romania,ROU,2022-05-17,87.63751
Romania,ROU,2022-05-18,87.643814
Romania,ROU,2022-05-19,87.650116
Romania,ROU,2022-05-20,87.656425
Romania,ROU,2022-05-21,87.66273
Romania,ROU,2022-05-22,87.66903
Romania,ROU,2022-05-23,87.67533
Romania,ROU,2022-05-24,87.68163
Romania,ROU,2022-05-25,87.687935
Romania,ROU,2022-05-26,87.69424
Romania,ROU,2022-05-27,87.70054
Romania,ROU,2022-05-28,87.70684
Romania,ROU,2022-05-29,87.71314
Romania,ROU,2022-05-30,87.719444
Romania,ROU,2022-05-31,87.72575
Romania,ROU,2022-06-01,87.732056
Romania,ROU,2022-06-02,87.73836
Romania,ROU,2022-06-03,87.74466
Romania,ROU,2022-06-04,87.75096
Romania,ROU,2022-06-05,87.75726
Romania,ROU,2022-06-06,87.763565
Romania,ROU,2022-06-07,87.76987
Romania,ROU,2022-06-08,87.77617
Romania,ROU,2022-06-09,87.78247
Romania,ROU,2022-06-10,87.78877
Romania,ROU,2022-06-11,87.79508
Russia,RUS,2020-12-15,0.01957688
Russia,RUS,2020-12-22,0.03571922
Russia,RUS,2021-01-02,0.54952645
Russia,RUS,2021-01-13,0.68690807
Russia,RUS,2021-03-02,3.6061513
Russia,RUS,2021-03-03,3.7706733
Russia,RUS,2021-03-04,4.1288285
Russia,RUS,2021-03-05,4.3287945
Russia,RUS,2021-03-06,4.5225153
Russia,RUS,2021-03-07,4.5717077
Russia,RUS,2021-03-08,4.58131
Russia,RUS,2021-03-09,4.5984025
Russia,RUS,2021-03-10,4.841417
Russia,RUS,2021-03-11,4.9965234
Russia,RUS,2021-03-17,5.3702536
Russia,RUS,2021-03-18,5.433057
Russia,RUS,2021-03-19,5.622991
Russia,RUS,2021-03-20,5.7058005
Russia,RUS,2021-03-21,5.7443204
Russia,RUS,2021-03-29,7.6414056
Russia,RUS,2021-03-30,7.681767
Russia,RUS,2021-03-31,7.812598
Russia,RUS,2021-04-01,7.997186
Russia,RUS,2021-04-02,8.091292
Russia,RUS,2021-04-03,8.269589
Russia,RUS,2021-04-04,8.325882
Russia,RUS,2021-04-05,8.390817
Russia,RUS,2021-04-06,8.569146
Russia,RUS,2021-04-07,8.962639
Russia,RUS,2021-04-08,9.173315
Russia,RUS,2021-04-09,9.361787
Russia,RUS,2021-04-10,9.601187
Russia,RUS,2021-04-11,9.6911335
Russia,RUS,2021-04-12,9.801865
Russia,RUS,2021-04-13,10.017785
Russia,RUS,2021-04-14,10.281504
Russia,RUS,2021-04-15,10.416342
Russia,RUS,2021-04-16,10.6262045
Russia,RUS,2021-04-17,10.785008
Russia,RUS,2021-04-18,11.105347
Russia,RUS,2021-04-19,11.153545
Russia,RUS,2021-04-20,11.380585
Russia,RUS,2021-04-21,11.554664
Russia,RUS,2021-04-22,11.827398
Russia,RUS,2021-04-23,12.045501
Russia,RUS,2021-04-24,12.41964
Russia,RUS,2021-04-25,12.469241
Russia,RUS,2021-04-26,12.580938
Russia,RUS,2021-04-27,12.746997
Russia,RUS,2021-04-28,13.08132
Russia,RUS,2021-04-29,13.411098
Russia,RUS,2021-04-30,13.624404
Russia,RUS,2021-05-01,13.693099
Russia,RUS,2021-05-02,13.786756
Russia,RUS,2021-05-03,13.814102
Russia,RUS,2021-05-04,13.853867
Russia,RUS,2021-05-05,14.232836
Russia,RUS,2021-05-06,14.547142
Russia,RUS,2021-05-07,14.628907
Russia,RUS,2021-05-08,14.835204
Russia,RUS,2021-05-10,14.965069
Russia,RUS,2021-05-11,15.005082
Russia,RUS,2021-05-12,15.507599
Russia,RUS,2021-05-13,15.649779
Russia,RUS,2021-05-14,15.999494
Russia,RUS,2021-05-15,16.388391
Russia,RUS,2021-05-16,16.465416
Russia,RUS,2021-05-17,16.545921
Russia,RUS,2021-05-18,16.842455
Russia,RUS,2021-05-19,17.078527
Russia,RUS,2021-05-20,17.287388
Russia,RUS,2021-05-21,17.494213
Russia,RUS,2021-05-22,18.147919
Russia,RUS,2021-05-23,18.184181
Russia,RUS,2021-05-24,18.410732
Russia,RUS,2021-05-25,18.564924
Russia,RUS,2021-05-26,18.966808
Russia,RUS,2021-05-27,19.0548
Russia,RUS,2021-05-28,19.310974
Russia,RUS,2021-05-29,19.484203
Russia,RUS,2021-05-30,19.542227
Russia,RUS,2021-05-31,19.578005
Russia,RUS,2021-06-01,20.143711
Russia,RUS,2021-06-02,20.46503
Russia,RUS,2021-06-03,20.608294
Russia,RUS,2021-06-04,20.951836
Russia,RUS,2021-06-05,21.023882
Russia,RUS,2021-06-06,21.093607
Russia,RUS,2021-06-07,21.328613
Russia,RUS,2021-06-08,21.49733
Russia,RUS,2021-06-09,21.710224
Russia,RUS,2021-06-10,21.948874
Russia,RUS,2021-06-11,22.16456
Russia,RUS,2021-06-12,22.485395
Russia,RUS,2021-06-13,22.552013
Russia,RUS,2021-06-14,22.575718
Russia,RUS,2021-06-15,22.604193
Russia,RUS,2021-06-16,22.819155
Russia,RUS,2021-06-17,23.302044
Russia,RUS,2021-06-18,23.586672
Russia,RUS,2021-06-19,23.88304
Russia,RUS,2021-06-20,23.973988
Russia,RUS,2021-06-21,24.20516
Russia,RUS,2021-06-22,24.717127
Russia,RUS,2021-06-23,24.759008
Russia,RUS,2021-06-24,25.395178
Russia,RUS,2021-06-25,25.829863
Russia,RUS,2021-06-26,26.16997
Russia,RUS,2021-06-27,26.40486
Russia,RUS,2021-06-28,26.633745
Russia,RUS,2021-06-29,27.015013
Russia,RUS,2021-06-30,27.495518
Russia,RUS,2021-07-01,28.077612
Russia,RUS,2021-07-02,28.727728
Russia,RUS,2021-07-03,29.159294
Russia,RUS,2021-07-04,29.420677
Russia,RUS,2021-07-05,29.559916
